td_mean,td_std,td_rms,td_skew,td_kurt,td_peak,td_peak2peak,td_crest_factor,td_shape_factor,td_impulse_factor,td_margin_factor,spec_total_power,spec_centroid,spec_spread,spec_flatness,spec_peak_freq,spec_top1_freq,spec_top1_power,spec_top2_freq,spec_top2_power,spec_top3_freq,spec_top3_power,env_total_power,env_centroid,env_peak_freq,env_top1_freq,env_top1_power,env_top2_freq,env_top2_power,env_top3_freq,env_top3_power,wp_entropy,wp_e_0,wp_e_1,wp_e_2,wp_e_3,wp_e_4,wp_e_5,wp_e_6,wp_e_7,path,channel,label,fs_used,seg_idx
0.3166966652559582,0.14603296750325054,0.34874403992477043,-3.4556933439966375,35.50014698023132,1.000000000001,2.0,2.8674325164573875,1.045577575857557,2.9981231394926495,3.057257093077459,67.93504013499715,3.8554445579594336,22.665757343115875,7.422356144118425e-09,0.0,146.484375,0.1050437491637066,158.203125,0.14446915992946555,164.0625,0.2648319664526288,2.040472022415246,12.674083865436407,0.0,0.0,1.0686868944410088,5.859375,0.4198041869064408,17.578125,0.1858862606748579,0.00030837150059336217,0.9999741613445052,2.3472104549395767e-05,1.5454844702850482e-06,7.953461361587079e-07,3.6306739223500114e-09,1.383000177360097e-08,6.6979121599033206e-09,1.5617473019610979e-09,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,16
0.03155285482694522,0.18988407538018745,0.1924877781359611,-0.5205816522175862,12.635263084017076,1.000000000001,2.0,5.195135034987332,1.5358672438344603,7.979037727533837,10.148123511142566,7.508512605571459,155.3299795420287,79.16201831446902,1.7631380897643154e-07,164.0625,164.0625,1.6593814479395579,187.5,0.5436525350637672,210.9375,0.6208304476758243,4.086591628373816,37.43524802067249,23.4375,0.0,0.7602607662866243,23.4375,0.8108912055567036,29.296875,0.5710413152082209,0.001386661528079836,0.99986958056384,9.301137284964116e-05,3.450217117419248e-05,2.5618311908738628e-06,2.0912030138839402e-08,2.6625657686369024e-07,6.795141748682774e-09,5.0097185023967047e-08,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,17
-0.36369190042209243,0.23179905351925253,0.43128018693890224,0.6099949444641317,6.1381833160708,1.000000000001,2.0,2.31867827525002,1.133269939381676,2.6276883884381994,2.8846699840415613,102.18576143549015,26.484836432826683,65.3403328707712,3.156178155158033e-08,0.0,158.203125,2.9276577604805505,164.0625,4.143770585043255,210.9375,1.5266388482552853,9.550389510702173,33.56895315656663,11.71875,11.71875,2.3609327763507215,17.578125,1.8249520153268384,52.734375,1.1298157874129098,0.002015645146334806,0.99979446644989,0.00019000581106398164,1.0598254633630827e-05,4.863577834752053e-06,2.233928897303963e-08,2.3788179106714735e-08,1.1359042994670244e-08,8.420064121203365e-09,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,18
0.36395044950047206,0.1732677441750208,0.4030901150662171,-3.9283067464038224,31.16674158257283,1.000000000001,2.0,2.480834837234166,1.047349219778431,2.598300431176355,2.660764124721676,92.46132715043645,7.2638494464979475,53.07853209663853,1.9090750427589503e-05,0.0,152.34375,0.2679248398751364,158.203125,0.6003139730671332,164.0625,0.6883525169700847,2.5766113310382504,33.148881445796434,0.0,0.0,0.8324327456737531,5.859375,0.328646209269247,17.578125,0.36200669039873085,0.001667942415362888,0.9998415435306414,3.081474895272901e-06,8.209878076643539e-05,7.323684029053629e-05,1.7795744838259006e-10,3.232643803178063e-08,3.208311814187396e-09,3.6606964688383876e-09,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,19
0.5648909484549749,0.20499625757623674,0.6009369761194796,-3.4277632368484188,24.111224918230178,1.000000000001,2.0,1.6640680133521655,1.0283330853388857,1.7112161943841824,1.7397181056103732,223.31267877928283,6.322136956091206,31.38299823779985,8.283580124977705e-09,0.0,158.203125,1.3377330146459447,164.0625,1.5483693602810698,187.5,0.6055715562798181,4.189935243533928,33.84827123093138,0.0,0.0,0.9937163557154833,23.4375,0.7057137893099558,29.296875,0.5984167676910295,0.0003488881403212613,0.9999715568280363,1.4928281745365868e-05,1.2838749662515046e-05,5.755936848416776e-07,1.777051585110147e-09,8.194222473041353e-08,6.075477886084589e-09,1.0752115570183833e-08,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,20
-0.49571279789694817,0.1867120555566229,0.5297098920069362,3.087365685135683,22.9579588711598,1.000000000001,2.0,1.8878257987825264,1.033192473180118,1.9504874059773503,1.9895807345068348,169.57073759008327,4.855158026441573,26.589703347551428,5.471896445671538e-09,0.0,158.203125,0.661729008907811,164.0625,1.0559376276400056,210.9375,0.3943048560478223,4.329978162351077,22.21934449058753,0.0,0.0,1.3202456610862574,5.859375,0.7060119063090934,17.578125,0.5953213521573927,0.0004733246263202291,0.9999585694460417,3.80791245535756e-05,2.319465691109696e-06,1.018382339634085e-06,4.422593925631392e-09,4.830483842434505e-09,2.96526776270281e-09,1.3630269210133801e-09,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,21
0.25050183507154256,0.14085830011190284,0.28738863945122317,-2.0212299362332042,28.069188712241385,1.000000000001,2.0,3.4796086648050135,1.0833478292047152,3.769626493498429,3.921891481048607,44.75658942219643,7.941872803593522,35.54936358133817,1.2902024374260842e-08,0.0,152.34375,0.19301247616165465,158.203125,0.37387407668238476,164.0625,0.35237826200562905,1.5004263452204802,23.836763714913964,0.0,0.0,0.701766961444709,5.859375,0.12095802830323146,11.71875,0.10277332184368804,0.0005900365591842328,0.9999495993213032,2.7740546403651e-05,2.112635597925936e-05,1.379477319201464e-06,2.1302355248682617e-09,1.2233195843758854e-07,1.745574829145823e-08,1.238104687050618e-08,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,22
-0.34400248182446946,0.2529401976040005,0.4269853054454512,1.4956864782271508,8.918951028117732,1.000000000001,2.0,2.342000971105441,1.111332813218151,2.6027425277782514,2.7865151794283576,96.04204902269593,24.052597619957467,62.955294313081204,1.607653428197623e-08,0.0,158.203125,2.6028762589417824,164.0625,3.077029769713307,210.9375,1.1451347470508533,8.577693246100864,33.06146084322559,0.0,0.0,1.3802099422213239,11.71875,1.074790500607222,29.296875,1.2879822681475814,0.0007960855848926333,0.9999284689673466,5.713078256108729e-05,1.2609133124816047e-05,1.7017325619349406e-06,5.824854927568493e-09,6.485758369989531e-08,1.071691281608615e-08,7.985051562842799e-09,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,23
-0.40291180739902066,0.24956932589319147,0.47394385001741246,1.645042659283511,9.8393694084349,1.000000000001,2.0,2.1099545863170515,1.0962641517760408,2.3130675748548293,2.467579210266033,126.89669106020554,18.845032720415556,55.77944121091493,5.814652577236408e-07,0.0,158.203125,2.430318622483897,164.0625,3.5995964806882306,210.9375,1.3547189505094368,9.337665796478682,32.747663445876626,17.578125,0.0,1.333982430710076,11.71875,1.3755360644822554,17.578125,1.782824692205289,0.002823622013101549,0.9997247887745999,5.75801987529224e-05,0.00010733027025182635,0.0001102740150801982,6.823333914133638e-09,1.285540829673604e-08,3.6195683526460495e-09,3.443002452095145e-09,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,24
-0.19403495210205918,0.2636015337211579,0.3273153391125982,1.0726928588237103,6.8816546077465635,1.000000000001,2.0,3.055157765328544,1.2388345629692217,3.784835035012811,4.40492028979254,46.38641428707403,67.06591423335651,91.05051897839104,6.103793156396841e-08,0.0,152.34375,1.8226236405513792,158.203125,3.165595768042179,164.0625,2.981613333447072,5.336807301886587,53.46885357285614,11.71875,0.0,0.5568288403622095,11.71875,0.8179687180990507,17.578125,0.5468261421512112,0.0008830639483954767,0.9999192633774033,6.776337964011434e-05,1.1092006189819441e-05,1.7802827056559846e-06,1.0599325812181835e-08,7.164477709339146e-08,4.236136502468966e-09,1.447381788137297e-08,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,25
0.32733673867557056,0.2263884325868879,0.39799631015488907,-0.2722253900206195,5.522321380014424,1.000000000001,2.0,2.512586108177304,1.1449433062144037,2.8767686458449044,3.162731125835217,81.72565129462198,35.285033025056144,120.46419451378831,9.764444422455748e-05,0.0,146.484375,1.5875220448881813,158.203125,2.4650005720215895,164.0625,3.3289773504698545,8.251821970343311,51.18498517151709,35.15625,11.71875,1.502015634694009,29.296875,1.0315169319104784,35.15625,1.5593663965031734,0.01980158110150044,0.9974677815566871,0.00010868451680626474,0.0012135921744491293,0.001209418305224817,1.1621813397400967e-08,4.203159411469552e-07,3.8431049694180526e-08,5.307802541905365e-08,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,26
0.32141101440477904,0.24778640139029895,0.4058363474304186,-1.0942514596597237,7.438388845704242,1.000000000001,2.0,2.4640474081056825,1.1424977697023577,2.815168668201617,3.092359529178276,87.43662639084083,36.2822405818796,74.03606373390384,3.373506938150193e-08,0.0,158.203125,3.1621745257379708,164.0625,3.9639851000899573,210.9375,1.5002666124104453,10.283597585902353,40.890729675497965,17.578125,11.71875,1.6268092023700353,17.578125,1.8336184019283333,46.875,1.1704765590027353,0.0005321804874359064,0.999954896332628,2.2042633744521572e-05,2.212678265770924e-05,7.478139794190918e-07,3.3845552416498006e-09,1.5289064482050133e-07,8.265423910979202e-09,2.189636386052619e-08,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,27
-0.28311218777009217,0.2198272803003781,0.35843624820772374,2.2274185766453645,13.980128741668757,1.000000000001,2.0,2.7898964041758196,1.1189907639220351,3.121868308572039,3.3501964740857715,63.780742708904526,17.686230418906128,53.92879528404949,2.507070537684612e-08,0.0,146.484375,0.7325592301251073,158.203125,0.8699566136813379,164.0625,1.238316605255515,4.202608964900514,27.06497573956801,0.0,0.0,1.5222592982689256,5.859375,0.4338325620516143,17.578125,0.5465981430104584,0.0002983098801676428,0.9999752257039745,2.1824106533383155e-05,2.225610713902581e-06,7.081580945295816e-07,2.8009050746063452e-09,8.55690687759082e-09,3.9864510882989545e-09,1.0764171742084254e-09,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,28
-0.2023089123394008,0.2713031869227965,0.3384291879365862,0.6660688552615326,5.9119758793200115,1.000000000001,2.0,2.9548278802370227,1.2396130594170667,3.6628432286714614,4.235899723717467,50.66005866866308,69.82955829381422,91.46254301854053,7.251554316803206e-08,0.0,146.484375,2.501766140862775,158.203125,3.0887716668843015,164.0625,4.116777237978019,12.378891516908121,45.70054364139887,35.15625,29.296875,1.9367283173431749,35.15625,1.953695788448842,46.875,1.5132051645987612,0.00026500905173237416,0.9999788117948022,1.3677774577170048e-05,7.025826925290447e-06,4.258698231359756e-07,2.0417674840156277e-09,4.6944390143831646e-08,2.688966392399624e-09,7.0587444422202035e-09,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,29
-0.29788531328955703,0.15503513357264145,0.3358147592297044,2.5030977016229516,25.808307256930604,1.000000000001,2.0,2.977832190267072,1.0683871006561392,3.1814774999999575,3.2895861399085398,61.576174856362385,9.224904146981096,38.386255206604005,1.684277929286348e-08,0.0,158.203125,0.4798157689238632,164.0625,0.541043028776291,187.5,0.22318670984307282,2.328320222322981,29.45303435184393,0.0,0.0,0.7077245925165752,11.71875,0.24338666478353121,17.578125,0.21836986016598356,0.00031079183279231936,0.9999747835972346,1.7145522267031145e-05,7.302187858994491e-06,7.148485850517192e-07,1.600215759077574e-09,4.073752261788711e-08,7.648532448494702e-09,3.857779380467614e-09,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,30
0.1326092115134898,0.16737546761448313,0.21354097999774274,-0.9914526977880126,18.94890461271465,1.000000000001,2.0,4.682941887836099,1.3186120991591295,6.174983832959775,7.128615977286141,13.721858056987895,28.87565116333732,66.95893804383824,8.312443628315748e-08,0.0,146.484375,0.3020444107076354,158.203125,0.24523614368378466,164.0625,0.4912425751809853,2.746451539505437,16.820400377495528,0.0,0.0,1.158692445342974,5.859375,0.5431084305006749,17.578125,0.3074600425311173,0.0020463602009108675,0.9997906913737421,0.0001943728493403476,9.782637026089788e-06,5.088945768519525e-06,2.3027692032648005e-08,1.8171314408713658e-08,1.6388926894142757e-08,6.6061809531784625e-09,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,31
-0.45150098630437746,0.18298980726506275,0.4871739013922343,2.921994249086522,20.63352421320654,1.000000000001,2.0,2.052655113796579,1.0417317119067708,2.1383159256494975,2.194679980708643,144.580235023908,6.981612347387373,32.70261098061319,1.0164747459521162e-08,0.0,146.484375,0.4802701216370735,158.203125,0.7019285676890903,164.0625,0.6903057510516143,5.15758848896386,32.207221662212405,0.0,0.0,0.9974667107555855,29.296875,0.7449985678033867,41.015625,0.5935285931389677,0.0009968069880194942,0.9999089278795205,6.887686614159431e-05,1.9988705424165844e-05,2.0602233472734445e-06,7.59105157681861e-09,1.113593575513941e-07,1.232454054640821e-08,1.5050614956134155e-08,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,32
-0.42907511100756357,0.15305118668535678,0.45555473505710475,3.43987302379199,29.356364417892703,1.000000000001,2.0,2.1951259048501557,1.0299438299132893,2.260856381583244,2.3027077421385975,127.46829227571192,4.000677742557077,23.135824120187014,7.494432794798222e-09,0.0,158.203125,0.2842511583285003,164.0625,0.3872288563811455,187.5,0.17714541546155152,2.574473953641561,23.98540495516884,0.0,0.0,1.0418232101929932,5.859375,0.34431536641537175,11.71875,0.251472134346026,0.00038036255816834556,0.9999687599993966,1.7349136369519765e-05,1.303536761059652e-05,7.577757653135499e-07,1.4298796316844572e-09,7.842815907776742e-08,9.074158890599503e-09,8.788658067050733e-09,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,33
0.1308061687305533,0.1742583512370455,0.2178904007863116,-1.4789062094130152,18.85378655595893,1.000000000001,2.0,4.5894633099588225,1.3179703237358797,6.048776444400371,7.039106701095595,15.227067004606358,31.653978050776253,80.71557201756572,3.0525853900688605e-05,0.0,146.484375,0.48452082502636645,158.203125,0.2885957182247501,164.0625,0.6065105704844781,3.5525252585241405,18.530642696604687,0.0,0.0,1.4763572638755609,5.859375,0.7153597161484361,17.578125,0.4291811722224881,0.025289918505795882,0.9965818559122155,1.770981073119739e-05,0.0016568129524619911,0.00174359122227887,5.252883028921815e-09,1.73560323817684e-08,2.443338041934251e-09,5.050049966073965e-09,.\数据集\源域数据集\12kHz_DE_data\B\0007\B007_0.mat,DE,B,12000,34
